Chromosome	Start	End	Strand	Gene_ID	VSG_ID
CM032579.1	2973396	2974901	-	Tb1125.VSG.2370	Tbb1125VSG-538
CM032579.1	2980720	2982309	-	Tb1125.9.220	Tbb1125VSG-5103
CM032579.1	2983584	2984975	-	Tb1125.VSG.2380	Tbb1125VSG-1182
CM032579.1	2996227	2997300	-	Tb1125.VSG.2390	Tbb1125VSG-1418
CM032579.1	2999496	3001082	-	Tb1125.VSG.2400	Tbb1125VSG-132
CM032579.1	3002447	3004033	-	Tb1125.VSG.2410	Tbb1125VSG-132.1
CM032579.1	3005398	3006984	-	Tb1125.VSG.2420	Tbb1125VSG-132.2
CM032579.1	3008349	3009887	-	Tb1125.VSG.2430	Tbb1125VSG-193
CM032579.1	3015984	3017024	-	Tb1125.VSG.2440	Tbb1125VSG-5231
CM032579.1	3018057	3019526	-	Tb1125.VSG.2450	Tbb1125VSG-308
CM032579.1	3023990	3024907	-	Tb1125.VSG.2460	Tbb1125VSG-5446.1
CM032579.1	3036918	3037706	-	Tb1125.Tb10.v4.0209	Tbb1125VSG-5687
CM032579.1	3040732	3041850	-	Tb1125.VSG.2470	Tbb1125VSG-5140
CM032579.1	3047669	3048913	-	Tb1125.VSG.2480	Tbb1125VSG-4981
CM032579.1	3065631	3067058	-	Tb1125.VSG.2490	Tbb1125VSG-4688
CM032579.1	3069184	3070430	-	Tb1125.VSG.2500	Tbb1125VSG-4982.1
CM032579.1	3071901	3073388	-	Tb1125.5.4980	Tbb1125VSG-225
CM032579.1	3076250	3077561	-	Tb1125.Tb11.v5.0919	Tbb1125VSG-5067.1
CM032579.1	3078941	3080440	-	Tb1125.5.5010	Tbb1125VSG-3010.1
CM032579.1	3084378	3085997	-	Tb1125.Tb11.v5.0923	Tbb1125VSG-4040.1
CM032579.1	3087538	3089139	-	Tb1125.5.5050	Tbb1125VSG-4049.1
CM032579.1	3103279	3104112	-	Tb1125.VSG.2510	Tbb1125VSG-2951
CM032579.1	3113163	3113972	-	Tb1125.VSG.2520	Tbb1125VSG-5646
CM032579.1	3118464	3119926	-	Tb1125.11.19680	Tbb1125VSG-3177
CM032579.1	3125949	3127268	-	Tb1125.VSG.2530	Tbb1125VSG-3074
CM032579.1	3129267	3130669	-	Tb1125.11.18210	Tbb1125VSG-4810
CM032579.1	3132240	3133955	-	Tb1125.VSG.2540	Tbb1125VSG-4016
CM032579.1	3140171	3141685	-	Tb1125.VSG.2550	Tbb1125VSG-478
CM032579.1	3143888	3145162	-	Tb1125.VSG.2560	Tbb1125VSG-4944
CM032579.1	3146622	3147986	-	Tb1125.VSG.2570	Tbb1125VSG-4803
CM032579.1	3152892	3154436	-	Tb1125.VSG.2580	Tbb1125VSG-183
CM032579.1	3159924	3161040	-	Tb1125.VSG.2590	Tbb1125VSG-5278.1
CM032579.1	3162313	3163809	-	Tb1125.5.5000	Tbb1125VSG-4343
CM032579.1	3165636	3166419	-	Tb1125.VSG.2600	Tbb1125VSG-3010
CM032579.1	3173982	3174917	-	Tb1125.VSG.2610	Tbb1125VSG-5422
CM032579.1	3176288	3177866	-	Tb1125.Tb10.v4.0100	Tbb1125VSG-1776
CM032579.1	3182373	3183302	-	Tb1125.VSG.2620	Tbb1125VSG-5436
CM032579.1	3186317	3187432	-	Tb1125.VSG.2630	Tbb1125VSG-1394
CM032579.1	3193194	3194639	-	Tb1125.VSG.2640	Tbb1125VSG-2009
CM032579.1	3225303	3226325	+	Tb1125.VSG.2650	Tbb1125VSG-5266
CM032580.1	10334	11640	-	Tb1125.VSG.2660	Tbb1125VSG-4564
CM032580.1	61056	62245	+	Tb1125.VSG.2670	Tbb1125VSG-5051.2
CM032580.1	63835	65382	+	Tb1125.VSG.2680	Tbb1125VSG-467
CM032580.1	72138	73667	+	Tb1125.VSG.2690	Tbb1125VSG-1650
CM032580.1	99743	101089	+	Tb1125.Tb09.v4.0054	Tbb1125VSG-1700
CM032580.1	108966	110657	+	Tb1125.VSG.2700	Tbb1125VSG-106
CM032580.1	113030	114010	+	Tb1125.VSG.2710	Tbb1125VSG-5355
CM032580.1	116278	117213	+	Tb1125.VSG.2720	Tbb1125VSG-1507
CM032580.1	120007	120771	+	Tb1125.VSG.2730	Tbb1125VSG-3031
CM032580.1	123147	123959	+	Tb1125.VSG.2740	Tbb1125VSG-2085
CM032580.1	126847	128416	+	Tb1125.10.16220	Tbb1125VSG-150
CM032580.1	134643	135467	+	Tb1125.VSG.2750	Tbb1125VSG-2084
CM032580.1	137409	138845	+	Tb1125.VSG.2760	Tbb1125VSG-2106
CM032580.1	141246	142769	+	Tb1125.VSG.2770	Tbb1125VSG-4149
CM032580.1	162084	163661	+	Tb1125.11.19130	Tbb1125VSG-142
CM032580.1	172498	173442	-	Tb1125.VSG.2780	Tbb1125VSG-5404
CM032580.1	182754	184256	-	Tb1125.Tb09.v4.0030	Tbb1125VSG-281
CM032580.1	186214	187639	-	Tb1125.Tb09.v4.0031	Tbb1125VSG-5288
CM032580.1	196855	199179	-	Tb1125.Tb09.v4.0036	Tbb1125VSG-4347
CM032580.1	209008	210180	-	Tb1125.VSG.2790	Tbb1125VSG-3092
CM032580.1	214635	215846	+	Tb1125.VSG.2800	Tbb1125VSG-1342
CM032580.1	218670	219533	+	Tb1125.VSG.2810	Tbb1125VSG-2921
CM032580.1	235462	236829	+	Tb1125.VSG.2820	Tbb1125VSG-4798
CM032580.1	246022	247533	+	Tb1125.VSG.2830	Tbb1125VSG-237
CM032580.1	257215	258411	+	Tb1125.VSG.2840	Tbb1125VSG-5048
CM032580.1	268197	269709	+	Tb1125.9.16940	Tbb1125VSG-1622
CM032580.1	271839	272714	+	Tb1125.VSG.2850	Tbb1125VSG-5521
CM032580.1	291270	293017	-	Tb1125.11.19220	Tbb1125VSG-1528
CM032580.1	297431	298765	-	Tb1125.VSG.2860	Tbb1125VSG-4851
CM032580.1	300672	301754	-	Tb1125.VSG.2870	Tbb1125VSG-1412
CM032580.1	306782	308152	+	Tb1125.VSG.2880	Tbb1125VSG-4795
CM032580.1	311464	312762	+	Tb1125.VSG.2890	Tbb1125VSG-1275
CM032580.1	321938	323272	+	Tb1125.VSG.2900	Tbb1125VSG-1245
CM032580.1	326540	328069	+	Tb1125.VSG.2910	Tbb1125VSG-209
CM032580.1	330674	332269	+	Tb1125.VSG.2920	Tbb1125VSG-4051
CM032580.1	333630	335075	+	Tb1125.VSG.2930	Tbb1125VSG-1104
CM032580.1	335717	337798	+	Tb1125.6.5350	Tbb1125VSG-5650
CM032580.1	340220	341047	+	Tb1125.VSG.2940	Tbb1125VSG-2957
CM032580.1	344047	345144	+	Tb1125.VSG.2950	Tbb1125VSG-1403
CM032580.1	352871	353924	-	Tb1125.5.130	Tbb1125VSG-5273
CM032580.1	374118	374903	+	Tb1125.VSG.2960	Tbb1125VSG-3008
CM032580.1	377085	377918	+	Tb1125.VSG.2970	Tbb1125VSG-1566
CM032580.1	380379	382028	+	Tb1125.VSG.2980	Tbb1125VSG-4028
CM032580.1	386723	388214	+	Tb1125.VSG.2990	Tbb1125VSG-1055
CM032580.1	390378	392173	+	Tb1125.Tb05.5K5.470	Tbb1125VSG-2758
CM032580.1	393509	394261	+	Tb1125.VSG.3000	Tbb1125VSG-3044
CM032580.1	400043	401248	+	Tb1125.VSG.3010	Tbb1125VSG-2645
CM032580.1	403513	405048	+	Tb1125.VSG.3020	Tbb1125VSG-1124
CM032580.1	407524	409092	+	Tb1125.9.1230	Tbb1125VSG-158
CM032580.1	411847	413496	+	Tb1125.VSG.3030	Tbb1125VSG-4029
CM032580.1	420438	422018	-	Tb1125.VSG.3040	Tbb1125VSG-4064
CM032580.1	437925	439454	+	Tb1125.VSG.3050	Tbb1125VSG-4054.1
CM032580.1	441940	442783	+	Tb1125.VSG.3060	Tbb1125VSG-5582
CM032580.1	445202	446257	+	Tb1125.VSG.3070	Tbb1125VSG-1434.1
CM032580.1	452937	454283	+	Tb1125.VSG.3080	Tbb1125VSG-1730
CM032580.1	456276	457724	+	Tb1125.VSG.3090	Tbb1125VSG-4351
CM032580.1	465929	467190	+	Tb1125.VSG.3100	Tbb1125VSG-2597
CM032580.1	472640	474229	+	Tb1125.VSG.3110	Tbb1125VSG-2038
CM032580.1	476683	477690	+	Tb1125.VSG.3120	Tbb1125VSG-5304.3
CM032580.1	480000	481489	+	Tb1125.VSG.3130	Tbb1125VSG-1478.1
CM032580.1	483048	483938	+	Tb1125.VSG.3140	Tbb1125VSG-2888.2
CM032580.1	485231	486637	+	Tb1125.VSG.3150	Tbb1125VSG-1262.2
CM032580.1	489154	490608	+	Tb1125.VSG.3160	Tbb1125VSG-4332.1
CM032580.1	491440	493103	+	Tb1125.VSG.3170	Tbb1125VSG-4785
CM032580.1	496516	497472	+	Tb1125.VSG.3180	Tbb1125VSG-1493
CM032580.1	504340	505908	+	Tb1125.Tb11.v5.0140	Tbb1125VSG-1346
CM032580.1	522352	523912	+	Tb1125.VSG.3190	Tbb1125VSG-165.2
CM032580.1	531877	533432	+	Tb1125.VSG.3200	Tbb1125VSG-165
CM032580.1	537881	539436	+	Tb1125.VSG.3210	Tbb1125VSG-165.1
CM032580.1	541747	542883	+	Tb1125.VSG.3220	Tbb1125VSG-1380
CM032580.1	545949	547337	+	Tb1125.11.20710	Tbb1125VSG-425
CM032580.1	548553	550079	+	Tb1125.Tb11.v5.0948	Tbb1125VSG-1164
CM032580.1	553215	553979	+	Tb1125.VSG.3230	Tbb1125VSG-5747
CM032580.1	557203	558024	+	Tb1125.VSG.3240	Tbb1125VSG-5548
CM032580.1	560276	561712	+	Tb1125.VSG.3250	Tbb1125VSG-1115
CM032580.1	564157	565173	+	Tb1125.VSG.3260	Tbb1125VSG-5291
CM032580.1	576451	577920	+	Tb1125.VSG.3270	Tbb1125VSG-2007
CM032580.1	579150	579953	+	Tb1125.VSG.3280	Tbb1125VSG-3005
CM032580.1	582812	583822	+	Tb1125.VSG.3290	Tbb1125VSG-2773
CM032580.1	591532	592818	+	Tb1125.VSG.3300	Tbb1125VSG-4918
CM032580.1	594445	595338	+	Tb1125.VSG.3310	Tbb1125VSG-5485
CM032580.1	598133	599338	+	Tb1125.VSG.3320	Tbb1125VSG-2644
CM032580.1	601168	602493	+	Tb1125.VSG.3330	Tbb1125VSG-1251
CM032580.1	615592	617034	+	Tb1125.VSG.3340	Tbb1125VSG-4565
CM032580.1	628295	629830	+	Tb1125.VSG.3350	Tbb1125VSG-196
CM032580.1	642982	644517	+	Tb1125.VSG.3360	Tbb1125VSG-196.1
CM032580.1	653298	654845	+	Tb1125.VSG.3370	Tbb1125VSG-2096
CM032580.1	660174	661484	+	Tb1125.VSG.3380	Tbb1125VSG-5180
CM032580.1	664888	666345	+	Tb1125.VSG.3390	Tbb1125VSG-2098
CM032580.1	668386	669213	+	Tb1125.VSG.3400	Tbb1125VSG-1571
CM032580.1	675630	676526	+	Tb1125.VSG.3410	Tbb1125VSG-5480
CM032580.1	679754	680845	+	Tb1125.VSG.3420	Tbb1125VSG-2720
CM032580.1	685894	687267	+	Tb1125.VSG.3430	Tbb1125VSG-1206
CM032580.1	690571	692193	+	Tb1125.VSG.3440	Tbb1125VSG-112
CM032580.1	694699	695487	+	Tb1125.VSG.3450	Tbb1125VSG-1601
CM032580.1	700071	701057	+	Tb1125.VSG.3460	Tbb1125VSG-2793
CM032580.1	706822	708348	+	Tb1125.VSG.3470	Tbb1125VSG-1023.1
CM032580.1	710324	711100	+	Tb1125.VSG.3480	Tbb1125VSG-5721
CM032580.1	714008	715555	+	Tb1125.VSG.3490	Tbb1125VSG-4104
CM032580.1	715817	719995	+	Tb1125.Tb11.v5.0145	Tbb1125VSG-5346
CM032580.1	730767	732212	+	Tb1125.VSG.3500	Tbb1125VSG-1103
CM032580.1	733362	734315	+	Tb1125.VSG.3510	Tbb1125VSG-1494
CM032580.1	753941	755220	+	Tb1125.9.18070	Tbb1125VSG-5362
CM032580.1	762255	763214	+	Tb1125.VSG.3520	Tbb1125VSG-2815
CM032580.1	769308	775351	+	Tb1125.11.17550	Tbb1125VSG-1442
CM032580.1	778165	779043	+	Tb1125.VSG.3530	Tbb1125VSG-5509
CM032580.1	788625	790019	+	Tb1125.VSG.3540	Tbb1125VSG-4745
CM032580.1	801909	803054	+	Tb1125.VSG.3550	Tbb1125VSG-4003
CM032580.1	812498	814021	+	Tb1125.VSG.3560	Tbb1125VSG-4132.1
CM032580.1	816483	817302	+	Tb1125.VSG.3570	Tbb1125VSG-2964.1
CM032580.1	824817	826178	+	Tb1125.VSG.3580	Tbb1125VSG-4813.2
CM032580.1	833938	835244	+	Tb1125.VSG.3590	Tbb1125VSG-5474.1
CM032580.1	841294	842994	+	Tb1125.VSG.3600	Tbb1125VSG-4295
CM032580.1	844663	846126	+	Tb1125.VSG.3610	Tbb1125VSG-4325
CM032580.1	847356	848819	+	Tb1125.VSG.3620	Tbb1125VSG-4325.1
CM032580.1	850049	851512	+	Tb1125.VSG.3630	Tbb1125VSG-4325.2
CM032580.1	852742	854205	+	Tb1125.VSG.3640	Tbb1125VSG-4325.3
CM032580.1	855435	856898	+	Tb1125.VSG.3650	Tbb1125VSG-4325.4
CM032580.1	858128	859591	+	Tb1125.VSG.3660	Tbb1125VSG-4325.5
CM032580.1	860821	862284	+	Tb1125.VSG.3670	Tbb1125VSG-4325.7
CM032580.1	877153	878385	+	Tb1125.VSG.3680	Tbb1125VSG-2623
CM032580.1	879417	880874	+	Tb1125.VSG.3690	Tbb1125VSG-2516
CM032580.1	882085	883338	+	Tb1125.VSG.3700	Tbb1125VSG-1314
CM032580.1	889829	891289	+	Tb1125.Tb11.0130	Tbb1125VSG-3157
CM032580.1	900438	901979	+	Tb1125.Tb11.1490	Tbb1125VSG-4116
CM032580.1	905776	907320	+	Tb1125.11.19010	Tbb1125VSG-186
CM032580.1	930671	931700	-	Tb1125.VSG.3710	Tbb1125VSG-5249.1
CM032580.1	955478	956902	+	Tb1125.VSG.3720	Tbb1125VSG-2101
CM032580.1	962514	964037	+	Tb1125.11.17330	Tbb1125VSG-4147
CM032580.1	965987	968124	+	Tb1125.5.240	Tbb1125VSG-5391
CM032580.1	974012	975208	+	Tb1125.VSG.3730	Tbb1125VSG-1349
CM032580.1	985747	987270	+	Tb1125.5.230	Tbb1125VSG-4147.1
CM032580.1	989221	990734	+	Tb1125.Tb11.1580	Tbb1125VSG-4247.3
CM032580.1	996830	997612	+	Tb1125.VSG.3740	Tbb1125VSG-3009.1
CM032580.1	1068846	1069859	+	Tb1125.5.291b	Tbb1125VSG-1476
CM032580.1	1299433	1302775	+	Tb1125.5.660	Tbb1125VSG-4321
CM032580.1	2412766	2420221	+	Tb1125.5.3990	Tbb1125VSG-382
CM032580.1	2560786	2561820	+	Tb1125.VSG.3750	Tbb1125VSG-1449
CM032580.1	2579527	2580987	-	Tb1125.VSG.3760	Tbb1125VSG-347
CM032580.1	2583007	2583844	-	Tb1125.VSG.3770	Tbb1125VSG-5589.1
CM032580.1	2586882	2587754	-	Tb1125.VSG.3780	Tbb1125VSG-5526
CM032580.1	2599178	2600683	-	Tb1125.VSG.3790	Tbb1125VSG-246
CM032580.1	2607216	2608820	-	Tb1125.VSG.3800	Tbb1125VSG-4047
CM032580.1	2610498	2611373	-	Tb1125.VSG.3810	Tbb1125VSG-1542
CM032580.1	2618329	2619505	-	Tb1125.Tb09.v4.0133	Tbb1125VSG-5329
CM032580.1	2620476	2621816	-	Tb1125.11.17370	Tbb1125VSG-2790
CM032580.1	2643196	2644218	+	Tb1125.VSG.3820	Tbb1125VSG-5268
CM032580.1	2701800	2702567	-	Tb1125.VSG.3830	Tbb1125VSG-5742
CM032580.1	2704911	2705900	-	Tb1125.VSG.3840	Tbb1125VSG-5337
CM032580.1	2707831	2709333	-	Tb1125.VSG.3850	Tbb1125VSG-4196
CM032580.1	2715999	2716814	-	Tb1125.VSG.3860	Tbb1125VSG-5632
CM032580.1	2718343	2719806	-	Tb1125.VSG.3870	Tbb1125VSG-1084.1
CM032580.1	2723581	2724951	-	Tb1125.VSG.3880	Tbb1125VSG-4796
CM032580.1	2734004	2735614	-	Tb1125.VSG.3890	Tbb1125VSG-115
CM032580.1	2737587	2739056	-	Tb1125.VSG.3900	Tbb1125VSG-336
CM032580.1	2744310	2745296	-	Tb1125.VSG.3910	Tbb1125VSG-2795
CM032580.1	2767410	2768444	+	Tb1125.VSG.3920	Tbb1125VSG-1450
CM032580.1	2779401	2780971	-	Tb1125.5.4650	Tbb1125VSG-187
CM032580.1	2783365	2784867	-	Tb1125.5.4670	Tbb1125VSG-4197
CM032580.1	2789346	2790845	-	Tb1125.Tb11.v5.0286	Tbb1125VSG-2533
CM032580.1	2801502	2802362	-	Tb1125.VSG.3930	Tbb1125VSG-2926
CM032580.1	2809649	2811312	-	Tb1125.VSG.3940	Tbb1125VSG-4023.1
CM032580.1	2813719	2815196	-	Tb1125.3.270	Tbb1125VSG-5580
CM032580.1	2815753	2817728	-	Tb1125.3.260	Tbb1125VSG-2631
CM032580.1	2829294	2830509	-	Tb1125.VSG.3950	Tbb1125VSG-1336
CM032580.1	2833177	2834352	-	Tb1125.VSG.3960	Tbb1125VSG-2668
CM032580.1	2836567	2837718	-	Tb1125.VSG.3970	Tbb1125VSG-5100.1
CM032580.1	2840399	2841217	-	Tb1125.VSG.3980	Tbb1125VSG-5627
CM032580.1	2843938	2845426	-	Tb1125.11.100	Tbb1125VSG-4256
CM032580.1	2856586	2858183	-	Tb1125.7.150	Tbb1125VSG-2635
CM032580.1	2859515	2860354	-	Tb1125.VSG.3990	Tbb1125VSG-5587
CM032580.1	2864595	2865755	-	Tb1125.VSG.4000	Tbb1125VSG-3089
CM032580.1	2867985	2869462	-	Tb1125.11.17490	Tbb1125VSG-4334
CM032580.1	2871802	2872554	-	Tb1125.VSG.4010	Tbb1125VSG-5785
CM032580.1	2881566	2882453	-	Tb1125.VSG.4020	Tbb1125VSG-5494.1
CM032580.1	2884425	2885963	-	Tb1125.VSG.4030	Tbb1125VSG-4042
CM032580.1	2888115	2889656	-	Tb1125.VSG.4040	Tbb1125VSG-4115.1
CM032580.1	2891473	2892342	-	Tb1125.VSG.4050	Tbb1125VSG-2913
CM032580.1	2896289	2897311	-	Tb1125.VSG.4060	Tbb1125VSG-5269
CM032580.1	2900208	2901041	-	Tb1125.VSG.4070	Tbb1125VSG-1567
CM032580.1	2904083	2905006	-	Tb1125.VSG.4080	Tbb1125VSG-2853
CM032580.1	2909565	2910728	-	Tb1125.VSG.4090	Tbb1125VSG-5081
CM032580.1	2912498	2913463	-	Tb1125.VSG.4100	Tbb1125VSG-5370
CM032580.1	2916625	2917689	-	Tb1125.VSG.4110	Tbb1125VSG-1425
CM032580.1	2920407	2921270	-	Tb1125.VSG.4120	Tbb1125VSG-2922
CM032580.1	2923764	2924633	-	Tb1125.VSG.4130	Tbb1125VSG-1547
CM032580.1	2926327	2927472	-	Tb1125.VSG.4140	Tbb1125VSG-5107
CM032580.1	2931817	2932626	-	Tb1125.VSG.4150	Tbb1125VSG-2982
CM032580.1	2936429	2937181	-	Tb1125.VSG.4160	Tbb1125VSG-5778.4
CM032580.1	2942918	2943841	-	Tb1125.VSG.4170	Tbb1125VSG-5441
CM032580.1	2946561	2947768	-	Tb1125.VSG.4180	Tbb1125VSG-5015.3
CM032580.1	2954238	2955190	-	Tb1125.VSG.4190	Tbb1125VSG-4281.3
CM032580.1	2962961	2963857	-	Tb1125.VSG.4200	Tbb1125VSG-1527
CM032580.1	2974332	2975871	-	Tb1125.Tb10.v4.0192	Tbb1125VSG-1691
CM032580.1	2977364	2978773	-	Tb1125.VSG.4210	Tbb1125VSG-1157
CM032580.1	2983525	2984361	-	Tb1125.VSG.4220	Tbb1125VSG-5594
CM032580.1	2989532	2990434	-	Tb1125.VSG.4230	Tbb1125VSG-5469.4
CM032580.1	3002518	3004044	-	Tb1125.VSG.4240	Tbb1125VSG-536
CM032580.1	3006662	3007543	-	Tb1125.VSG.4250	Tbb1125VSG-5505
CM032580.1	3017082	3018437	-	Tb1125.VSG.4260	Tbb1125VSG-433
CM032580.1	3023841	3025439	-	Tb1125.10.16490	Tbb1125VSG-1428
CM032580.1	3030172	3031470	-	Tb1125.VSG.4270	Tbb1125VSG-4894
CM032580.1	3041138	3042544	-	Tb1125.VSG.4280	Tbb1125VSG-2932
CM032580.1	3043191	3046386	-	Tb1125.10.16440	Tbb1125VSG-1662
CM032580.1	3055622	3056518	-	Tb1125.VSG.4290	Tbb1125VSG-1527.1
CM032580.1	3058116	3059585	-	Tb1125.VSG.4300	Tbb1125VSG-492.1
CM032580.1	3062249	3063394	-	Tb1125.VSG.4310	Tbb1125VSG-5105
CM032580.1	3078945	3079856	+	Tb1125.VSG.4320	Tbb1125VSG-2875
CM032580.1	3082100	3083605	+	Tb1125.VSG.4330	Tbb1125VSG-491
CM032580.1	3087436	3088203	+	Tb1125.VSG.4340	Tbb1125VSG-5737
CM032580.1	3091280	3092797	+	Tb1125.VSG.4350	Tbb1125VSG-145.1
CM032580.1	3095388	3096157	+	Tb1125.VSG.4360	Tbb1125VSG-2088.1
CM032580.1	3100791	3101560	+	Tb1125.VSG.4370	Tbb1125VSG-2088.2
CM032580.1	3102870	3104292	+	Tb1125.VSG.4380	Tbb1125VSG-2531.1
CM032580.1	3107589	3108551	+	Tb1125.VSG.4390	Tbb1125VSG-5376.1
CM032580.1	3117200	3118680	+	Tb1125.VSG.4400	Tbb1125VSG-4227.5
CM032580.1	3121011	3121793	+	Tb1125.VSG.4410	Tbb1125VSG-5697
CM032580.1	3136348	3138219	+	Tb1125.5.110	Tbb1125VSG-1778
CM032580.1	3149508	3150903	+	Tb1125.10.30	Tbb1125VSG-432
CM032580.1	3162553	3163595	-	Tb1125.VSG.4420	Tbb1125VSG-5232.1
CM032580.1	3165567	3167090	-	Tb1125.VSG.4430	Tbb1125VSG-4148
CM032580.1	3169088	3170338	-	Tb1125.VSG.4440	Tbb1125VSG-2620
CM032580.1	3173417	3175027	-	Tb1125.VSG.4450	Tbb1125VSG-4046.2
CM032580.1	3189340	3190913	-	Tb1125.9.18110	Tbb1125VSG-1621
CM032580.1	3195900	3197741	-	Tb1125.5.5550	Tbb1125VSG-2912
CM032580.1	3209076	3210434	-	Tb1125.Tb11.v5.0933	Tbb1125VSG-2899
CM032580.1	3216944	3218474	-	Tb1125.Tb08.27P2.530	Tbb1125VSG-4258
CM032580.1	3220152	3221790	-	Tb1125.5.5160	Tbb1125VSG-4258.2
CM032580.1	3223289	3224748	-	Tb1125.Tb11.v5.0938	Tbb1125VSG-4258.3
CM032580.1	3226502	3227961	-	Tb1125.Tb11.v5.0942	Tbb1125VSG-4258.4
CM032580.1	3229639	3231180	-	Tb1125.5.5170	Tbb1125VSG-3148
CM032580.1	3235395	3236417	-	Tb1125.Tb11.v5.0400	Tbb1125VSG-2766
CM032580.1	3237887	3240021	-	Tb1125.Tb11.v5.0945	Tbb1125VSG-4782
CM032580.1	3246156	3247661	-	Tb1125.5.5240	Tbb1125VSG-4184.1
CM032580.1	3250603	3252015	-	Tb1125.9.1030	Tbb1125VSG-4736
CM032580.1	3253352	3254746	-	Tb1125.5.5270	Tbb1125VSG-5367
CM032580.1	3256769	3258346	-	Tb1125.Tb11.v5.0950	Tbb1125VSG-456
CM032580.1	3263303	3264472	-	Tb1125.Tb11.v5.0956	Tbb1125VSG-2671
CM032580.1	3265622	3267147	-	Tb1125.5.5380	Tbb1125VSG-5684
CM032580.1	3268455	3269832	-	Tb1125.Tb11.v5.0973	Tbb1125VSG-5060
CM032580.1	3271782	3273341	-	Tb1125.Tb11.v5.0974	Tbb1125VSG-3143
CM032580.1	3279936	3281465	-	Tb1125.5.5430	Tbb1125VSG-4141
CM032580.1	3283855	3285153	-	Tb1125.Tb11.v5.0978	Tbb1125VSG-3073
CM032580.1	3302332	3303855	-	Tb1125.5.5480	Tbb1125VSG-2905
CM032580.1	3309007	3310551	-	Tb1125.5.5510	Tbb1125VSG-185
CM032580.1	3312665	3314081	-	Tb1125.5.5490	Tbb1125VSG-5723
CM032580.1	3320536	3322131	-	Tb1125.VSG.4460	Tbb1125VSG-129
CM032580.1	3324909	3326243	-	Tb1125.5.4700	Tbb1125VSG-1290
CM032580.1	3332652	3334106	-	Tb1125.5.4730	Tbb1125VSG-438
CM032580.1	3344230	3345844	-	Tb1125.5.4750	Tbb1125VSG-4947
CM032580.1	3347844	3350250	-	Tb1125.5.4770	Tbb1125VSG-5788
CM032580.1	3364013	3371266	-	Tb1125.5.4810	Tbb1125VSG-501
CM032580.1	3374013	3375539	-	Tb1125.5.4820	Tbb1125VSG-1200
CM032580.1	3380799	3382259	-	Tb1125.Tb11.v5.0907	Tbb1125VSG-391.1
CM032580.1	3387752	3389108	-	Tb1125.5.4870	Tbb1125VSG-1584
CM032580.1	3394771	3396036	-	Tb1125.Tb11.v5.0911	Tbb1125VSG-3097
CM032580.1	3400605	3401651	-	Tb1125.Tb11.v5.0913	Tbb1125VSG-3132
CM032580.1	3404364	3405809	-	Tb1125.Tb11.v5.0914	Tbb1125VSG-376
CM032580.1	3407813	3409215	-	Tb1125.5.4940	Tbb1125VSG-1583
CM032580.1	3416487	3418088	-	Tb1125.Tb11.v5.0916	Tbb1125VSG-200
CM032580.1	3423918	3424835	-	Tb1125.Tb11.v5.0917	Tbb1125VSG-2866
CM032580.1	3424409	3428052	-	Tb1125.Tb11.v5.0918	Tbb1125VSG-274
CM032580.1	3430752	3432278	-	Tb1125.5.4990	Tbb1125VSG-5067
CM032580.1	3433578	3435023	-	Tb1125.Tb11.v5.0920	Tbb1125VSG-3164
CM032580.1	3441488	3443107	-	Tb1125.5.5040	Tbb1125VSG-4040.2
CM032580.1	3444328	3446121	-	Tb1125.Tb11.v5.0924	Tbb1125VSG-4049
CM032580.1	3449595	3451052	-	Tb1125.VSG.4470	Tbb1125VSG-1094
CM032580.1	3454771	3455523	-	Tb1125.VSG.4480	Tbb1125VSG-5786
CM032580.1	3462579	3463850	-	Tb1125.VSG.4490	Tbb1125VSG-2590
CM032580.1	3465357	3466223	-	Tb1125.VSG.4500	Tbb1125VSG-3169
CM032580.1	3469093	3470553	-	Tb1125.VSG.4510	Tbb1125VSG-4734
CM032580.1	3473204	3474184	-	Tb1125.VSG.4520	Tbb1125VSG-5449
CM032580.1	3475800	3476858	-	Tb1125.VSG.4530	Tbb1125VSG-1433
CM032580.1	3478676	3480137	-	Tb1125.9.990	Tbb1125VSG-3135
CM032580.1	3490603	3492062	-	Tb1125.Tb08.27P2.510	Tbb1125VSG-1241
CM032580.1	3494418	3495761	-	Tb1125.VSG.4540	Tbb1125VSG-1241.1
CM032580.1	3500554	3502104	-	Tb1125.VSG.4550	Tbb1125VSG-174
CM032581.1	1084314	1085831	-	Tb1125.VSG.4560	Tbb1125VSG-4308
CM032581.1	1087328	1088785	-	Tb1125.VSG.4570	Tbb1125VSG-4333.1
CM032581.1	1090668	1091459	-	Tb1125.VSG.4580	Tbb1125VSG-1597.1
CM032581.1	1101467	1102252	-	Tb1125.VSG.4590	Tbb1125VSG-5689.1
CM032581.1	1104887	1105741	-	Tb1125.VSG.4600	Tbb1125VSG-2927
CM032581.1	1107459	1108886	-	Tb1125.VSG.4610	Tbb1125VSG-4004.1
CM032581.1	1109412	1113247	-	Tb1125.Tb11.v5.0327	Tbb1125VSG-5118
CM032581.1	1160732	1161910	-	Tb1125.VSG.4620	Tbb1125VSG-2667
CM032581.1	1168218	1168985	-	Tb1125.VSG.4630	Tbb1125VSG-1619
CM032581.1	1170226	1171668	-	Tb1125.VSG.4640	Tbb1125VSG-4093
CM032581.1	1173061	1174404	-	Tb1125.VSG.4650	Tbb1125VSG-2553
