"","samplename","mouse","day","tissue","VSG","Percent","RPKM","hit_VSG","pct_id_vs_query","pct_id_vs_match","match_VSG_length","assembled_VSG_length","strain","mode","experiment"
"82","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN11_c0_g2_i1_1_70_1462_C3M1_D10_blood_R1",0.0055638896447,36.9482871115,"gnl|BL_ORD_ID|4980 Tbb1125VSG-4249 : Complete but atypical GPI site : 1470nt : contig PacBio-150",91.5948275862,86.7346938776,1470,1392,"AID","IV","1"
"83","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN73_c0_g1_i2_1_69_1656_C3M1_D10_blood_R1",0.0283760954813,188.437979525,"gnl|BL_ORD_ID|4882 Tbb1125VSG-4154 : C-terminus partial : 1521nt : contig PacBio-2391",87.9017013233,91.7159763314,1521,1587,"AID","IV","1"
"84","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN6_c0_g1_i3_1_15_1596_RC_C3M1_D10_blood_R1",0.0222455703434,147.726819274,"gnl|BL_ORD_ID|2697 Tbb1125VSG-139 : Complete : 1581nt : contig PacBio-102",100,100,1581,1581,"AID","IV","1"
"85","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN22_c0_g1_i16_1_1_1404_RC_C3M1_D10_blood_R1",0,0,"gnl|BL_ORD_ID|4996 Tbb1125VSG-4265 : Complete : 1461nt : contig PacBio-2391",98.0755523877,94.1820670773,1461,1403,"AID","IV","1"
"86","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN33_c0_g1_i1_1_67_1560_C3M1_D10_blood_R1",0.0206827275838,137.348402973,"gnl|BL_ORD_ID|4858 Tbb1125VSG-4131 : Complete : 1533nt : contig PacBio-150",99.8660415271,97.2602739726,1533,1493,"AID","IV","1"
"87","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN34_c0_g1_i7_1_1757_3246_C3M1_D10_blood_R1",0.0270922866049,179.912551813,"gnl|BL_ORD_ID|2616 Tbb1125VSG-43.1 : Complete : 1497nt : Duplicate : contig Illumina-5219",99.7985224983,99.2651970608,1497,1489,"AID","IV","1"
"88","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN78_c0_g1_i2_1_34_1501_C3M1_D10_blood_R1",0.00636033289351,42.2372514339,"gnl|BL_ORD_ID|2614 Tbb1125VSG-42 : Complete : 1485nt : MC : contig Illumina-309",100,98.7878787879,1485,1467,"AID","IV","1"
"89","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN36_c0_g1_i4_1_1445_2957_C3M1_D10_blood_R1",0.0777523821585,516.332552054,"gnl|BL_ORD_ID|2588 Tbb1125VSG-8 : Complete : 1497nt : MC : contig Illumina-126",96.3624338624,97.327989312,1497,1512,"AID","IV","1"
"90","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN35_c1_g2_i2_1_44_1448_C3M1_D10_blood_R1",0.00690755187646,45.8711847766,"gnl|BL_ORD_ID|5398 Tbb1125VSG-4959 : N-terminus partial : 1266nt : contig PacBio-51",90.1709401709,100,1266,1404,"AID","IV","1"
"91","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN22_c0_g1_i14_1_1_1404_RC_C3M1_D10_blood_R1",0,0,"gnl|BL_ORD_ID|2906 Tbb1125VSG-348 : Complete : 1461nt : contig PacBio-93",97.3627940128,93.4976043806,1461,1403,"AID","IV","1"
"92","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN24_c0_g1_i1_1_86_1418_C3M1_D10_blood_R1",0.0519627933109,345.070863904,"gnl|BL_ORD_ID|5298 Tbb1125VSG-4859 : Complete : 1332nt : contig PacBio-24",100,100,1332,1332,"AID","IV","1"
"93","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN16_c0_g1_i3_2_0_1694_RC_C3M1_D10_blood_R1",0.179857891849,1194.38764096,"gnl|BL_ORD_ID|2639 Tbb1125VSG-71 : Complete : 1527nt : MC : contig Illumina-5072",89.0200708383,98.7557301899,1527,1694,"AID","IV","1"
"94","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN119_c0_g1_i1_1_0_1300_RC_C3M1_D10_blood_R1",1.63864561445,10881.8025703,"gnl|BL_ORD_ID|4884 Tbb1125VSG-4156 : N-terminus partial : 1521nt : contig PacBio-117",98.7692307692,84.4181459566,1521,1300,"AID","IV","1"
"95","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN20_c0_g1_i2_1_596_1526_RC_C3M1_D10_blood_R1",0.0660501488765,438.621184151,"gnl|BL_ORD_ID|2611 Tbb1125VSG-39 : Complete : 1491nt : MC : contig PacBio-677",94.4086021505,58.8866532529,1491,930,"AID","IV","1"
"96","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN171_c0_g1_i1_1_1_1412_RC_C3M1_D10_blood_R1",0.00384458028902,25.5308184405,"gnl|BL_ORD_ID|4992 Tbb1125VSG-4261 : N-terminus partial : 1464nt : contig PacBio-2411",96.7399007796,93.237704918,1464,1411,"AID","IV","1"
"97","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN52_c0_g1_i3_1_1_1083_RC_C3M1_D10_blood_R1",0.0215403766423,143.043818532,"gnl|BL_ORD_ID|2605 Tbb1125VSG-32 : Complete : 1383nt : MC : contig Illumina-837",99.7227356747,78.0187997108,1383,1082,"AID","IV","1"
"98","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN148_c0_g1_i2_1_32_1481_C3M1_D10_blood_R1",0.0734200670612,487.562818595,"gnl|BL_ORD_ID|2595 Tbb1125VSG-22 : Complete : 1449nt : MC : contig Illumina-298",100,100,1449,1449,"AID","IV","1"
"99","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN47_c0_g1_i6_1_27_1425_C3M1_D10_blood_R1",0.00326079038484,21.6540274957,"gnl|BL_ORD_ID|3833 Tbb1125VSG-1707 : Complete but extended : 1491nt : contig PacBio-287",91.7024320458,85.9825620389,1491,1398,"AID","IV","1"
"100","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN88_c0_g1_i1_1_43_1507_C3M1_D10_blood_R1",0.00375724290018,24.9508344501,"gnl|BL_ORD_ID|2589 Tbb1125VSG-10 : Complete : 1488nt : MC : contig Illumina-331",99.8633879781,98.252688172,1488,1464,"AID","IV","1"
"101","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN44_c0_g1_i1_1_10_1107_C3M1_D10_blood_R1",0.012125048632,80.5191703474,"gnl|BL_ORD_ID|2787 Tbb1125VSG-228 : Complete : 1515nt : contig Illumina-3226",99.5442114859,72.0792079208,1515,1097,"AID","IV","1"
"102","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN102_c0_g1_i1_1_74_1425_C3M1_D10_blood_R1",0.00222941655121,14.8049526654,"gnl|BL_ORD_ID|5147 Tbb1125VSG-4710 : Internal partial : 1416nt : contig PacBio-102",91.7098445596,87.5,1416,1351,"AID","IV","1"
"103","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN14_c0_g1_i1_1_69_1491_C3M1_D10_blood_R1",0.152384350908,1011.94328216,"gnl|BL_ORD_ID|2600 Tbb1125VSG-27 : Complete : 1422nt : MC : contig Illumina-278",100,100,1422,1422,"AID","IV","1"
"104","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN27_c0_g1_i2_1_1740_3342_C3M1_D10_blood_R1",0.0414830449013,275.477687579,"gnl|BL_ORD_ID|2676 Tbb1125VSG-123 : Complete : 1602nt : contig Illumina-984",99.7503121099,99.7503121099,1602,1602,"AID","IV","1"
"105","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN19_c0_g1_i8_1_2_1355_RC_C3M1_D10_blood_R1",0.00684354956819,45.4461627483,"gnl|BL_ORD_ID|3781 Tbb1125VSG-1654 : Complete : 1551nt : contig PacBio-2451",97.7087952698,85.2353320438,1551,1353,"AID","IV","1"
"106","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN39_c0_g1_i1_1_61_1517_C3M1_D10_blood_R1",0.04987171265,331.184562492,"gnl|BL_ORD_ID|2634 Tbb1125VSG-65 : Complete : 1464nt : MC : contig Illumina-227",100,99.4535519126,1464,1456,"AID","IV","1"
"107","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN40_c0_g1_i4_1_1541_3016_C3M1_D10_blood_R1",0.0572113223516,379.924926492,"gnl|BL_ORD_ID|2610 Tbb1125VSG-38 : Complete : 1512nt : MC : contig Illumina-848",100,97.5529100529,1512,1475,"AID","IV","1"
"108","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN176_c0_g1_i1_1_1_1470_RC_C3M1_D10_blood_R1",0.0161717533781,107.392242669,"gnl|BL_ORD_ID|2734 Tbb1125VSG-174 : Complete : 1551nt : contig PacBio-249",99.1831177672,93.9393939394,1551,1469,"AID","IV","1"
"109","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN22_c0_g1_i13_1_24_1392_RC_C3M1_D10_blood_R1",0,0,"gnl|BL_ORD_ID|2906 Tbb1125VSG-348 : Complete : 1461nt : contig PacBio-93",93.2748538012,87.3374401095,1461,1368,"AID","IV","1"
"110","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN3_c0_g1_i4_1_1582_3016_C3M1_D10_blood_R1",0.218572162781,1451.47864906,"gnl|BL_ORD_ID|2630 Tbb1125VSG-60 : Complete : 1434nt : MC : contig Illumina-12",99.5118549512,99.5118549512,1434,1434,"AID","IV","1"
"111","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN144_c0_g1_i1_1_87_1605_C3M1_D10_blood_R1",0.0054127874028,35.9448579686,"gnl|BL_ORD_ID|2773 Tbb1125VSG-213 : Complete : 1533nt : contig PacBio-2412",99.6706192358,98.6953685584,1533,1518,"AID","IV","1"
"112","C3M1_D10_blood_R1.fastq","C3M1","D10","blood","TRINITY_DN94_c0_g1_i2_1_0_1418_RC_C3M1_D10_blood_R1",0.00580269519418,38.5341302121,"gnl|BL_ORD_ID|2864 Tbb1125VSG-305 : Complete : 1476nt : contig PacBio-2602",100,96.0704607046,1476,1418,"AID","IV","1"
"113","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN64_c0_g1_i8_1_63_1650_C3M1_D14_blood_R1",0.0356870266002,302.857976022,"gnl|BL_ORD_ID|5032 Tbb1125VSG-4302 : N-terminus partial : 1512nt : contig PacBio-273",92.1865154379,96.7592592593,1512,1587,"AID","IV","1"
"114","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN139_c0_g1_i1_1_73_1446_C3M1_D14_blood_R1",0.00358702947812,30.4413281567,"gnl|BL_ORD_ID|729 Tb427VSG-1187 : GB Accession KC612694 : 1392nt : N-terminus partial : contig4314.",88.7108521486,87.5,1392,1373,"AID","IV","1"
"115","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN20_c0_g1_i2_1_1509_2931_C3M1_D14_blood_R1",0.571801929903,4852.59747515,"gnl|BL_ORD_ID|2600 Tbb1125VSG-27 : Complete : 1422nt : MC : contig Illumina-278",100,100,1422,1422,"AID","IV","1"
"116","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN158_c0_g1_i1_1_13_1459_C3M1_D14_blood_R1",0.0145965386318,123.873535234,"gnl|BL_ORD_ID|3946 Tbb1125VSG-2044 : Complete : 1446nt : contig PacBio-2580",99.1009681881,99.1009681881,1446,1446,"AID","IV","1"
"117","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN164_c0_g1_i1_1_231_1392_RC_C3M1_D14_blood_R1",0.00129860786935,11.0206365849,"gnl|BL_ORD_ID|3475 Tbb1125VSG-1366 : N-terminus partial : 1161nt : contig PacBio-2410",96.7269595177,96.7269595177,1161,1161,"AID","IV","1"
"118","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN187_c0_g1_i1_1_34_1333_RC_C3M1_D14_blood_R1",2.22179814859,18855.2915307,"gnl|BL_ORD_ID|1743 Tb427VSG-2285 : GB Accession KC611559 : 843nt : C-terminus partial extended : contig2857.",53.9645881447,83.1553973903,843,1299,"AID","IV","1"
"119","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN57_c1_g1_i1_1_0_1334_RC_C3M1_D14_blood_R1",0.0307412294512,260.885465083,"gnl|BL_ORD_ID|2648 Tbb1125VSG-80 : Complete : 1461nt : MC : contig Illumina-7771",100,91.3073237509,1461,1334,"AID","IV","1"
"120","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN230_c0_g1_i1_1_95_1358_C3M1_D14_blood_R1",0.00135032451313,11.4595299182,"gnl|BL_ORD_ID|2860 Tbb1125VSG-301 : Complete : 1476nt : contig PacBio-273",98.6539984165,84.4173441734,1476,1263,"AID","IV","1"
"121","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN16_c0_g1_i4_1_24_1497_RC_C3M1_D14_blood_R1",0.376581667291,3195.86058095,"gnl|BL_ORD_ID|3044 Tbb1125VSG-496 : Complete : 1473nt : contig PacBio-2411",99.660556687,99.660556687,1473,1473,"AID","IV","1"
"122","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN9_c0_g1_i2_1_79_1429_C3M1_D14_blood_R1",1.44805564442,12288.9252318,"gnl|BL_ORD_ID|4933 Tbb1125VSG-4203 : Complete : 1500nt : contig PacBio-242",95.8518518519,86.2666666667,1500,1350,"AID","IV","1"
"123","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN122_c0_g1_i1_1_2_1424_RC_C3M1_D14_blood_R1",0.00651339370205,55.275920175,"gnl|BL_ORD_ID|2595 Tbb1125VSG-22 : Complete : 1449nt : MC : contig Illumina-298",100,98.1366459627,1449,1422,"AID","IV","1"
"124","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN12_c0_g1_i4_1_72_1532_C3M1_D14_blood_R1",0.124040235077,1052.6675411,"gnl|BL_ORD_ID|4980 Tbb1125VSG-4249 : Complete but atypical GPI site : 1470nt : contig PacBio-150",99.6575342466,98.9795918367,1470,1460,"AID","IV","1"
"125","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN302_c0_g1_i1_1_31_1561_C3M1_D14_blood_R1",0.0843898490066,716.17451219,"gnl|BL_ORD_ID|3766 Tbb1125VSG-1639 : N-terminus partial : 1575nt : contig PacBio-2271",97.4509803922,94.6666666667,1575,1530,"AID","IV","1"
"126","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN255_c0_g1_i1_1_1_716_RC_C3M1_D14_blood_R1",0.00206257467232,17.5040413888,"gnl|BL_ORD_ID|5473 Tbb1125VSG-5053 : Internal partial : 1191nt : contig PacBio-158",95.6643356643,57.4307304786,1191,715,"AID","IV","1"
"127","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN165_c0_g1_i1_1_1632_3057_C3M1_D14_blood_R1",0.998649549633,8475.04009637,"gnl|BL_ORD_ID|2599 Tbb1125VSG-26 : Complete : 1425nt : MC : contig Illumina-216",100,100,1425,1425,"AID","IV","1"
"128","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN32_c0_g1_i5_1_10_1426_RC_C3M1_D14_blood_R1",0.0175788773203,149.183154584,"gnl|BL_ORD_ID|343 Tb427VSG-622 : GB Accession KC613748 : 1416nt : Complete : contig8815.",98.9406779661,98.9406779661,1416,1416,"AID","IV","1"
"129","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN95_c0_g1_i2_1_0_1373_RC_C3M1_D14_blood_R1",0.0682937527295,579.574979959,"gnl|BL_ORD_ID|2927 Tbb1125VSG-370 : Complete : 1452nt : contig PacBio-2320",98.6161689731,93.2506887052,1452,1373,"AID","IV","1"
"130","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN23_c1_g1_i9_1_450_1422_RC_C3M1_D14_blood_R1",0.0256991044027,218.095467357,"gnl|BL_ORD_ID|3879 Tbb1125VSG-1759 : Complete but atypical GPI site : 1425nt : contig PacBio-195",97.8395061728,66.7368421053,1425,972,"AID","IV","1"
"131","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN22_c0_g1_i35_1_0_1506_RC_C3M1_D14_blood_R1",0.00821622263851,69.7269791266,"gnl|BL_ORD_ID|2750 Tbb1125VSG-190 : Complete : 1542nt : contig PacBio-104",96.0823373174,93.8391699092,1542,1506,"AID","IV","1"
"132","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN211_c0_g1_i1_1_59_1526_C3M1_D14_blood_R1",0.0127927193512,108.565421657,"gnl|BL_ORD_ID|3042 Tbb1125VSG-494.2 : Complete almost but atypical GPI site : 1467nt : Duplicate : contig PacBio-150",99.1138377641,99.1138377641,1467,1467,"AID","IV","1"
"133","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN30_c0_g1_i6_1_1583_3093_C3M1_D14_blood_R1",0.452445768786,3839.68133096,"gnl|BL_ORD_ID|2734 Tbb1125VSG-174 : Complete : 1551nt : contig PacBio-249",98.8741721854,96.2604771115,1551,1510,"AID","IV","1"
"134","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN289_c0_g1_i1_1_0_1466_RC_C3M1_D14_blood_R1",0.00386029887486,32.7604290819,"gnl|BL_ORD_ID|2830 Tbb1125VSG-274 : Complete : 1506nt : contig PacBio-249",97.4761255116,94.8871181939,1506,1466,"AID","IV","1"
"135","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN25_c0_g1_i1_1_54_1497_RC_C3M1_D14_blood_R1",0.028477086272,241.67081242,"gnl|BL_ORD_ID|2597 Tbb1125VSG-24 : Complete : 1443nt : MC : contig Illumina-409",99.6534996535,99.6534996535,1443,1443,"AID","IV","1"
"136","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN60_c0_g1_i1_1_18_1482_RC_C3M1_D14_blood_R1",0.0911310715199,773.38390173,"gnl|BL_ORD_ID|3923 Tbb1125VSG-2018 : Complete : 1455nt : contig PacBio-2391",98.3606557377,98.9690721649,1455,1464,"AID","IV","1"
"137","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN37_c0_g1_i19_1_247_1667_C3M1_D14_blood_R1",0.00823215192074,69.8621629914,"gnl|BL_ORD_ID|5176 Tbb1125VSG-4740 : Internal partial : 1401nt : contig PacBio-109",96.4084507042,97.715917202,1401,1420,"AID","IV","1"
"138","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN135_c0_g1_i1_1_0_1231_RC_C3M1_D14_blood_R1",0.00473779528691,40.207302992,"gnl|BL_ORD_ID|4825 Tbb1125VSG-4097 : N-terminus partial : 1551nt : contig PacBio-107",99.9187652315,79.3036750484,1551,1231,"AID","IV","1"
"139","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN48_c1_g1_i1_1_22_1491_C3M1_D14_blood_R1",0.00758159026919,64.3411710837,"gnl|BL_ORD_ID|4767 Tbb1125VSG-4040 : Complete : 1620nt : contig PacBio-2390",100,90.6790123457,1620,1469,"AID","IV","1"
"140","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN54_c0_g1_i31_1_32_1505_C3M1_D14_blood_R1",0.00128787557291,10.9295569437,"gnl|BL_ORD_ID|2613 Tbb1125VSG-41 : Complete : 1473nt : MC : contig Illumina-297",97.9633401222,97.9633401222,1473,1473,"AID","IV","1"
"141","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN85_c0_g1_i1_1_169_1498_C3M1_D14_blood_R1",0.0466735273036,396.09492187,"gnl|BL_ORD_ID|5301 Tbb1125VSG-4862 : Complete : 1329nt : contig PacBio-276",100,100,1329,1329,"AID","IV","1"
"142","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN304_c0_g1_i1_1_1633_3060_C3M1_D14_blood_R1",0.0373952629595,317.354925071,"gnl|BL_ORD_ID|4025 Tbb1125VSG-2501 : Internal partial : 1566nt : contig PacBio-2390",98.5984583041,89.846743295,1566,1427,"AID","IV","1"
"143","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN94_c0_g1_i5_1_45_1455_C3M1_D14_blood_R1",0.0151668338072,128.713345636,"gnl|BL_ORD_ID|2607 Tbb1125VSG-34 : Complete : 1575nt : MC : contig Illumina-822",99.8581560284,89.3968253968,1575,1410,"AID","IV","1"
"144","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN261_c0_g1_i2_1_1468_2671_C3M1_D14_blood_R1",0.00807824678015,68.5560469089,"gnl|BL_ORD_ID|3850 Tbb1125VSG-1721 : Complete but extended : 1542nt : contig PacBio-2602",99.8337489609,77.8858625162,1542,1203,"AID","IV","1"
"145","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN317_c0_g1_i1_1_0_1109_RC_C3M1_D14_blood_R1",0.00246074818945,20.8831412184,"gnl|BL_ORD_ID|2762 Tbb1125VSG-201 : Complete : 1533nt : contig PacBio-195",96.8440036069,70.0587084149,1533,1109,"AID","IV","1"
"146","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN129_c0_g1_i1_1_1_1333_RC_C3M1_D14_blood_R1",0.00307860786862,26.1266078146,"gnl|BL_ORD_ID|2588 Tbb1125VSG-8 : Complete : 1497nt : MC : contig Illumina-126",100,88.9779559118,1497,1332,"AID","IV","1"
"147","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN141_c0_g1_i1_1_0_1399_RC_C3M1_D14_blood_R1",0.0133497975743,113.293066384,"gnl|BL_ORD_ID|3197 Tbb1125VSG-1103 : N-terminus partial incomplete : 1446nt : contig PacBio-2190",98.8563259471,95.643153527,1446,1399,"AID","IV","1"
"148","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN35_c0_g1_i4_1_1677_3117_C3M1_D14_blood_R1",0.0449810553204,381.731757209,"gnl|BL_ORD_ID|4992 Tbb1125VSG-4261 : N-terminus partial : 1464nt : contig PacBio-2411",97.2916666667,95.6967213115,1464,1440,"AID","IV","1"
"149","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN72_c1_g9_i1_1_48_1637_C3M1_D14_blood_R1",0.0255052721745,216.450510019,"gnl|BL_ORD_ID|2686 Tbb1125VSG-132.1 : Complete : 1587nt : Duplicate : contig PacBio-150",90.0566393958,90.1701323251,1587,1589,"AID","IV","1"
"150","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN45_c0_g1_i9_1_1_1398_RC_C3M1_D14_blood_R1",0.00301738685878,25.6070556721,"gnl|BL_ORD_ID|3827 Tbb1125VSG-1701 : N-terminus partial incomplete : 1347nt : contig Illumina-6817",89.7637795276,93.1649331352,1346,1397,"AID","IV","1"
"151","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN98_c0_g1_i7_1_2_1511_RC_C3M1_D14_blood_R1",0.0232853824848,197.611414626,"gnl|BL_ORD_ID|2898 Tbb1125VSG-337 : Complete : 1461nt : contig PacBio-142",93.9695162359,97.0568104038,1461,1509,"AID","IV","1"
"152","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN72_c1_g4_i2_1_61_1527_C3M1_D14_blood_R1",0,0,"gnl|BL_ORD_ID|2646 Tbb1125VSG-78 : Complete : 1464nt : MC : contig Illumina-3798",98.9768076398,99.1120218579,1464,1466,"AID","IV","1"
"153","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN61_c0_g1_i1_1_1_1365_RC_C3M1_D14_blood_R1",0.035920715928,304.841180664,"gnl|BL_ORD_ID|5070 Tbb1125VSG-4335 : Complete : 1458nt : contig PacBio-2410",99.853372434,93.4156378601,1458,1364,"AID","IV","1"
"154","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN40_c1_g1_i8_1_0_1284_RC_C3M1_D14_blood_R1",0.0163911436552,139.103452011,"gnl|BL_ORD_ID|3807 Tbb1125VSG-1681 : N-terminus partial : 1428nt : contig PacBio-142",97.8193146417,87.9551820728,1428,1284,"AID","IV","1"
"155","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN66_c0_g1_i34_1_110_1648_C3M1_D14_blood_R1",0.0116644241796,98.9901438991,"gnl|BL_ORD_ID|3812 Tbb1125VSG-1686 : Complete : 1566nt : contig PacBio-3049",95.0585175553,93.3588761175,1566,1538,"AID","IV","1"
"156","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN11_c0_g2_i10_1_63_1509_C3M1_D14_blood_R1",0.0340550650276,289.008333003,"gnl|BL_ORD_ID|2612 Tbb1125VSG-40 : Complete : 1488nt : MC : contig Illumina-393",98.9626556017,96.1693548387,1488,1446,"AID","IV","1"
"157","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN138_c0_g1_i1_1_131_1481_C3M1_D14_blood_R1",0.00454030710448,38.5313193947,"gnl|BL_ORD_ID|3228 Tbb1125VSG-1133 : N-terminus partial : 1422nt : contig PacBio-208",97.037037037,92.123769339,1422,1350,"AID","IV","1"
"158","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN293_c0_g1_i1_1_2_1318_RC_C3M1_D14_blood_R1",0.00731087012448,62.0437043877,"gnl|BL_ORD_ID|2909 Tbb1125VSG-353 : Complete : 1461nt : contig Illumina-7825",99.3161094225,89.4592744695,1461,1316,"AID","IV","1"
"159","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN98_c0_g1_i9_1_2_1514_RC_C3M1_D14_blood_R1",0.00630976297818,53.5478078955,"gnl|BL_ORD_ID|5310 Tbb1125VSG-4871.3 : N-terminus partial : 1320nt : Duplicate : contig PacBio-247",85.582010582,98.0303030303,1320,1512,"AID","IV","1"
"160","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN195_c0_g1_i1_1_177_1248_RC_C3M1_D14_blood_R1",0.00337557247753,28.6467981744,"gnl|BL_ORD_ID|3536 Tbb1125VSG-1421 : N-terminus partial : 1071nt : contig Illumina-5251",99.6265172736,99.6265172736,1071,1071,"AID","IV","1"
"161","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN116_c0_g1_i5_1_2_1347_RC_C3M1_D14_blood_R1",0.0134689665126,114.304393661,"gnl|BL_ORD_ID|2910 Tbb1125VSG-355 : Complete : 1458nt : contig PacBio-2362",97.7695167286,90.1920438957,1458,1345,"AID","IV","1"
"162","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN13_c0_g1_i4_1_61_1444_C3M1_D14_blood_R1",0.154476229074,1310.9626253,"gnl|BL_ORD_ID|2977 Tbb1125VSG-430 : Complete : 1383nt : contig PacBio-2363",100,100,1383,1383,"AID","IV","1"
"163","C3M1_D14_blood_R1.fastq","C3M1","D14","blood","TRINITY_DN325_c0_g1_i1_1_0_1498_RC_C3M1_D14_blood_R1",0.0123115912329,104.482327547,"gnl|BL_ORD_ID|2697 Tbb1125VSG-139 : Complete : 1581nt : contig PacBio-102",99.8664886515,94.623655914,1581,1498,"AID","IV","1"
